Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
tree,525,219,Sorted ListRight,434.2266666666667,424,447
tree,525,219,DFS,326.0,326,326
tree,530,224,Maximum Degree Greedy,231.44,226,238
tree,530,224,Greedy Independent Cover,224.0,224,224
tree,530,224,Sorted ListLeft,256.1,248,264
tree,530,224,Sorted ListRight,439.3466666666667,430,448
tree,530,224,DFS,330.0,330,330
tree,535,225,Maximum Degree Greedy,234.46,230,239
tree,535,225,Greedy Independent Cover,225.0,225,225
tree,535,225,Sorted ListLeft,256.62,247,265
tree,535,225,Sorted ListRight,442.2,433,452
tree,535,225,DFS,334.0,334,334
