Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
barabasi_albert,120,48,Sorted ListRight,117.0,117,117
barabasi_albert,120,48,DFS,64.0,64,64
barabasi_albert,120,96,Maximum Degree Greedy,103.19666666666667,99,105
barabasi_albert,120,96,Greedy Independent Cover,96.0,96,96
barabasi_albert,120,96,Sorted ListLeft,109.48666666666666,109,110
barabasi_albert,120,96,Sorted ListRight,119.0,119,119
barabasi_albert,120,96,DFS,112.0,112,112
barabasi_albert,125,100,Maximum Degree Greedy,104.54666666666667,101,109
barabasi_albert,125,100,Greedy Independent Cover,104.67333333333333,100,108
barabasi_albert,125,100,Sorted ListLeft,113.0,113,113
barabasi_albert,125,100,Sorted ListRight,124.0,124,124
barabasi_albert,125,100,DFS,119.0,119,119
barabasi_albert,125,50,Maximum Degree Greedy,51.96,50,54
barabasi_albert,125,50,Greedy Independent Cover,50.056666666666665,50,51
barabasi_albert,125,50,Sorted ListLeft,54.96,54,56
barabasi_albert,125,50,Sorted ListRight,122.54666666666667,122,123
barabasi_albert,125,50,DFS,69.0,69,69
barabasi_albert,130,104,Maximum Degree Greedy,108.83666666666667,107,111
barabasi_albert,130,104,Greedy Independent Cover,104.04,104,107
barabasi_albert,130,104,Sorted ListLeft,118.0,118,118
barabasi_albert,130,104,Sorted ListRight,129.0,129,129
barabasi_albert,130,104,DFS,118.0,118,118
barabasi_albert,130,52,Maximum Degree Greedy,53.843333333333334,53,54
barabasi_albert,130,52,Greedy Independent Cover,52.04666666666667,52,53
barabasi_albert,130,52,Sorted ListLeft,56.526666666666664,56,57
barabasi_albert,130,52,Sorted ListRight,127.0,127,127
barabasi_albert,130,52,DFS,74.0,74,74
barabasi_albert,135,108,Maximum Degree Greedy,113.61333333333333,112,117
barabasi_albert,135,108,Greedy Independent Cover,116.14,114,118
barabasi_albert,135,108,Sorted ListLeft,122.55333333333333,122,123
barabasi_albert,135,108,Sorted ListRight,134.0,134,134
barabasi_albert,135,108,DFS,125.0,125,125
barabasi_albert,135,54,Maximum Degree Greedy,56.18666666666667,55,57
barabasi_albert,135,54,Greedy Independent Cover,54.07,54,56
barabasi_albert,135,54,Sorted ListLeft,58.513333333333335,58,59
barabasi_albert,135,54,Sorted ListRight,132.0,132,132
barabasi_albert,135,54,DFS,76.0,76,76
barabasi_albert,140,112,Maximum Degree Greedy,118.60666666666667,115,122
barabasi_albert,140,112,Greedy Independent Cover,112.0,112,112
barabasi_albert,140,112,Sorted ListLeft,131.55,130,133
barabasi_albert,140,112,Sorted ListRight,139.0,139,139
barabasi_albert,140,112,DFS,132.0,132,132
barabasi_albert,140,57,Maximum Degree Greedy,58.59,57,61
barabasi_albert,140,57,Greedy Independent Cover,57.016666666666666,57,58
barabasi_albert,140,57,Sorted ListLeft,62.53,62,63
barabasi_albert,140,57,Sorted ListRight,137.0,137,137
barabasi_albert,140,57,DFS,78.0,78,78
barabasi_albert,145,116,Maximum Degree Greedy,120.97,117,125
barabasi_albert,145,116,Greedy Independent Cover,120.88333333333334,116,124
barabasi_albert,145,116,Sorted ListLeft,133.02333333333334,132,135
barabasi_albert,145,116,Sorted ListRight,144.0,144,144
barabasi_albert,145,116,DFS,139.0,139,139
barabasi_albert,145,58,Maximum Degree Greedy,60.24333333333333,58,63
barabasi_albert,145,58,Greedy Independent Cover,58.03,58,59
barabasi_albert,145,58,Sorted ListLeft,64.51666666666667,64,65
barabasi_albert,145,58,Sorted ListRight,142.50666666666666,142,143
barabasi_albert,145,58,DFS,80.0,80,80
barabasi_albert,150,120,Maximum Degree Greedy,123.46333333333334,121,128
barabasi_albert,150,120,Greedy Independent Cover,120.45666666666666,120,124
barabasi_albert,150,120,Sorted ListLeft,139.0,139,139
barabasi_albert,150,120,Sorted ListRight,149.0,149,149
barabasi_albert,150,120,DFS,144.0,144,144
barabasi_albert,150,62,Maximum Degree Greedy,63.123333333333335,62,64
barabasi_albert,150,62,Greedy Independent Cover,62.01,62,63
barabasi_albert,150,62,Sorted ListLeft,66.54333333333334,66,67
barabasi_albert,150,62,Sorted ListRight,147.53666666666666,147,148
barabasi_albert,150,62,DFS,82.0,82,82
barabasi_albert,155,124,Maximum Degree Greedy,130.37333333333333,127,135
barabasi_albert,155,124,Greedy Independent Cover,124.88333333333334,124,128
barabasi_albert,155,124,Sorted ListLeft,143.0,143,143
barabasi_albert,155,124,Sorted ListRight,154.0,154,154
barabasi_albert,155,124,DFS,146.0,146,146
barabasi_albert,155,64,Maximum Degree Greedy,65.05,64,66
barabasi_albert,155,64,Greedy Independent Cover,64.02666666666667,64,65
barabasi_albert,155,64,Sorted ListLeft,69.47666666666667,69,70
barabasi_albert,155,64,Sorted ListRight,152.0,152,152
